Study_ID,Ex_ID,Con_ID,Out_ID,ES_ID,shared_control,comparison_structure,id_notes,title,doi,publish_in,outcome_id_notes,sp_latin,sp_common,Strain,dam_age,dam_age_notes,gest_stage_ex,gest_stage_ex_notes,exposure_span_d,exposure_type,exposure_session_duration_h,ex_session_duration_notes,noise_type,noise_type_2,loudness_dB,frequency_Hz,control_conditions,control_loudness,control_notes,offspring_sex,offspring_age_d,offspring_age_notes,experimental_procedures,experimental_procedures_notes,outcome_type,assay_type,assay_type_notes,measurement_variable,Data_type,data_units,measurement_timing,data_source,data_file,c_a_id,ex_a_id,comparison,Comparison_structure,Higher_better,higher_better_notes,higher_better_notes,C_mean,C_SD,C_n,C_SE,C_ci,Ex_mean,Ex_SD,Ex_n,Ex_SE,Ex_ci,stat_comment,general_comment,c_median,c_q1,c_q3,ex_median,ex_q1,ex_q3,checked_ML,checked_ML_comments,,corrections_notes_AL
abramova_2020_genpath,ex024,con020,out076,es161,No,,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,Only one assay ,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""under normal conditions without ultrasound""",female,90,3 months,none,,Depression,Forced Swimming Test (FST),,Total immobility time,Time,s,Light phase,raw data,abramova_2020_genpath,con_f_inm,ex_f_inm,con_ex_f_inm,Independent,No,Positive,,179.33,56.27631202,18,42.26848636,,207.16375,75.82116695,16,51.7909375,,Extracted all from raw data,Data  provided by Abramova on request,,,,,,,yes,adjust comments text,,
abramova_2020_genpath,ex023,con019,out077,es162,No,,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,Only one assay ,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""under normal conditions without ultrasound""",male,90,3 months,none,,Depression,Sucrose Preference Test (SPT),,Sucrose preference index,Index,%,Light phase,raw data,abramova_2020_genpath,con_m_liq,ex_m_liq,con_ex_m_liq,Independent,Yes,Negative,,52.7726591,34.06945132,8,18.65795255,,58.41830576,28.58802718,19,13.40207849,,Extracted all from raw data,Data  provided by Abramova on request,,,,,,,yes,adjust comments text,,
abramova_2020_genpath,ex024,con020,out077,es163,No,,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,Only one assay ,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""under normal conditions without ultrasound""",female,90,3 months,none,,Depression,Sucrose Preference Test (SPT),,Sucrose preference index,Index,%,Light phase,raw data,abramova_2020_genpath.xlsx,con_f_liq,ex_f_liq,con_ex_f_liq,Independent,Yes,Negative,,63.83029467,26.43717788,17,15.48112041,,49.81943428,33.96364036,16,12.45485857,,Extracted all from raw data,Data  provided by Abramova on request,,,,,,,yes,adjust comments text,,
abramova_2023_biopsy,ex025,con021,out078,es164,No,,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,74,,none,,Anxiety,Open Field Test (OFT),,Sections crossed,Count,Count,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_m_,PS_m_,KON_PS_m_,Independent,Yes,Negative,,51.7,8.1,9,2.7,,22.3,10.43551628,10,3.3,,Mean±SEM,,,,,,,,yes,,,
abramova_2023_biopsy,ex026,con022,out078,es165,No,,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,74,,none,,Anxiety,Open Field Test (OFT),,Sections crossed,Count,Count,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_f_,PS_f_,KON_PS_f_,Independent,Yes,Negative,,53.2,11.06797181,10,3.5,,31.1,14.42497834,8,5.1,,Mean±SEM,,,,,,,,yes,,,
abramova_2023_biopsy,ex025,con021,out079,es166,No,,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,74,,none,,Anxiety,Open Field Test (OFT),,Rearing frequency,Count,Count,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_m_,PS_m_,KON_PS_m_,Independent,Yes,Negative,,23.4,5.1,9,1.7,,8.4,3.794733192,10,1.2,,Mean±SEM,,,,,,,,yes,,,
abramova_2023_biopsy,ex026,con022,out079,es167,No,,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,74,,none,,Anxiety,Open Field Test (OFT),,Rearing frequency,Count,Count,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_f_,PS_f_,KON_PS_f_,Independent,Yes,Negative,,23.4,7.90569415,10,2.5,,14.1,4.808326112,8,1.7,,Mean±SEM,,,,,,,,yes,,,
abramova_2023_biopsy,ex025,con021,out080,es168,No,,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,74,,none,,Anxiety,Open Field Test (OFT),,Center entries (crossing),Count,Count,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_m_,PS_m_,KON_PS_m_,Independent,Yes,Negative,,,,9,,,,,10,,,estimated from Median(Q1;Q3),,2,1,3,0.5,0,1,yes,"adjust comments text, add Median(Q1, Q2) values",,
abramova_2023_biopsy,ex026,con022,out080,es169,No,,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,74,,none,,Anxiety,Open Field Test (OFT),,Center entries (crossing),Count,Count,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_m_,PS_m_,KON_PS_m_,Independent,Yes,Negative,,,,10,,,,,8,,,estimated from Median(Q1;Q3),,2,1.2,3,0,0,0.5,yes,"adjust comments text, add Median(Q1, Q2) values",,
abramova_2023_biopsy,ex025,con021,out081,es170,No,,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,74,,none,,Anxiety,Open Field Test (OFT),,Total freezing time,Time,s,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_f_,PS_f_,KON_PS_f_,Independent,No,Positive,,23.7,14.7,9,4.9,,80.1,61.34818661,10,19.4,,Mean±SEM,,,,,,,,yes,,,
abramova_2023_biopsy,ex026,con022,out081,es171,No,,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,74,,none,,Anxiety,Open Field Test (OFT),,Total freezing time,Time,s,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_m_,PS_m_,KON_PS_m_,Independent,No,Positive,,18.3,9.486832981,10,3,,75.3,56.85138521,8,20.1,,Mean±SEM,,,,,,,,yes,,,
abramova_2023_biopsy,ex025,con021,out082,es172,No,,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,74,,none,,Anxiety,Open Field Test (OFT),,Total grooming time,Time,s,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_f_,PS_f_,KON_PS_f_,Independent,No,Positive,,,,9,,,,,10,,,estimated from Median(Q1;Q3),,16.3,11.3,22.7,28.9,25.3,61.9,yes,"adjust comments text, add Median(Q1, Q2) values",,
abramova_2023_biopsy,ex026,con022,out082,es173,No,,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,74,,none,,Anxiety,Open Field Test (OFT),,Total grooming time,Time,s,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_m_,PS_m_,KON_PS_m_,Independent,No,Positive,,,,10,,,,,8,,,estimated from Median(Q1;Q3),,24.7,23.3,30.2,24.3,14.4,36.1,yes,"adjust comments text, add Median(Q1, Q2) values",,
abramova_2023_biopsy,ex025,con021,out083,es174,No,,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,74,,none,,Anxiety,Open Field Test (OFT),,Grooming frequency,Count,Count,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_f_,PS_f_,KON_PS_f_,Independent,No,Positive,,3.3,1.8,9,0.6,,3.3,1.58113883,10,0.5,,Mean±SEM,,,,,,,,yes,,,
abramova_2023_biopsy,ex026,con022,out083,es175,No,,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,74,,none,,Anxiety,Open Field Test (OFT),,Grooming frequency,Count,Count,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_m_,PS_m_,KON_PS_m_,Independent,No,Positive,,4.8,1.897366596,10,0.6,,2.9,1.697056275,8,0.6,,Mean±SEM,,,,,,,,yes,,,
abramova_2023_biopsy,ex025,con021,out084,es176,No,,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,74,,none,,Anxiety,Open Field Test (OFT),,Mean grooming duration,Percentage,%,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_f_,PS_f_,KON_PS_f_,Independent,No,Positive,,,,9,,,,,10,,,estimated from Median(Q1;Q3),,4.6,3.8,5.4,0.6,0,1.3,yes,"adjust comments text, add Median(Q1, Q2) values",,
abramova_2023_biopsy,ex026,con022,out084,es177,No,,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,74,,none,,Anxiety,Open Field Test (OFT),,Mean grooming duration,Percentage,%,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_m_,PS_m_,KON_PS_m_,Independent,No,Positive,,,,10,,,,,8,,,estimated from Median(Q1;Q3),,6.5,4,8.1,0,0,0.3,yes,"adjust comments text, add Median(Q1, Q2) values",,
abramova_2023_biopsy,ex025,con021,out085,es178,No,,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,70,,none,,Anxiety,Elevated Plus Maze (EPM),,Total time in dark,Time,s,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_f_,PS_f_,KON_PS_f_,Independent,No,Positive,,264,21,9,7,,251,41.10960958,10,13,,Mean±SEM,,,,,,,,yes,,,
abramova_2023_biopsy,ex026,con022,out085,es179,No,,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,70,,none,,Anxiety,Elevated Plus Maze (EPM),,Total time in dark,Time,s,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_m_,PS_m_,KON_PS_m_,Independent,No,Positive,,269,15.8113883,10,5,,266,31.11269837,8,11,,Mean±SEM,,,,,,,,yes,,,
abramova_2023_biopsy,ex025,con021,out086,es180,No,,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,70,,none,,Anxiety,Elevated Plus Maze (EPM),,Total time in light,Time,s,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_f_,PS_f_,KON_PS_f_,Independent,Yes,Negative,,,,9,,,,,10,,,estimated from Median(Q1;Q3),,27.1,19.4,51.5,41.9,2.2,62,yes,"adjust comments text, add Median(Q1, Q2) values",,
abramova_2023_biopsy,ex026,con022,out086,es181,No,,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,70,,none,,Anxiety,Elevated Plus Maze (EPM),,Total time in light,Time,s,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_m_,PS_m_,KON_PS_m_,Independent,Yes,Negative,,,,10,,,,,8,,,estimated from Median(Q1;Q3),,19.6,17.7,40.5,26.1,19.4,51.5,yes,"adjust comments text, add Median(Q1, Q2) values",,
abramova_2023_biopsy,ex025,con021,out087,es182,No,,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,70,,none,,Anxiety,Elevated Plus Maze (EPM),,Center entries (crossing),Count,Count,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_f_,PS_f_,KON_PS_f_,Independent,Yes,Negative,,6.2,3,9,1,,2.9,2.529822128,10,0.8,,Mean±SEM,,,,,,,,yes,,,
abramova_2023_biopsy,ex026,con022,out087,es183,No,,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,70,,none,,Anxiety,Elevated Plus Maze (EPM),,Center entries (crossing),Count,Count,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_m_,PS_m_,KON_PS_m_,Independent,Yes,Negative,,4.7,1.960612149,10,0.62,,2.9,1.979898987,8,0.7,,Mean±SEM,,,,,,,,yes,,,
abramova_2023_biopsy,ex025,con021,out088,es184,No,,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,70,,none,,Anxiety,Elevated Plus Maze (EPM),,Head-out inspections,Count,Count,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_f_,PS_f_,KON_PS_f_,Independent,No,Positive,,,,9,,,,,10,,,estimated from Median(Q1;Q3),,0,0,0,0,0,0.7,yes,"adjust comments text, add Median(Q1, Q2) values",,
abramova_2023_biopsy,ex026,con022,out088,es185,No,,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,70,,none,,Anxiety,Elevated Plus Maze (EPM),,Head-out inspections,Count,Count,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_m_,PS_m_,KON_PS_m_,Independent,No,Positive,,,,10,,,,,8,,,estimated from Median(Q1;Q3),,2,1.2,2,1,0,1,yes,"adjust comments text, add Median(Q1, Q2) values",,
abramova_2023_biopsy,ex025,con021,out089,es186,No,,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,70,,none,,Anxiety,Elevated Plus Maze (EPM),,Overhangs,Count,Count,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_f_,PS_f_,KON_PS_f_,Independent,No,Positive,,6.7,4.5,9,1.5,,9.8,7.273238618,10,2.3,,Mean±SEM,,,,,,,,yes,,,
abramova_2023_biopsy,ex026,con022,out089,es187,No,,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,70,,none,,Anxiety,Elevated Plus Maze (EPM),,Overhangs,Count,Count,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_m_,PS_m_,KON_PS_m_,Independent,No,Positive,,7.8,3.794733192,10,1.2,,8.1,4.808326112,8,1.7,,Mean±SEM,,,,,,,,yes,,,
abramova_2023_biopsy,ex025,con021,out090,es188,No,,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,70,,none,,Anxiety,Elevated Plus Maze (EPM),,Rearing frequency,Count,Count,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_f_,PS_f_,KON_PS_f_,Independent,Yes,Negative,,14.9,5.4,9,1.8,,8,4.110960958,10,1.3,,Mean±SEM,,,,,,,,yes,,,
abramova_2023_biopsy,ex026,con022,out090,es189,No,,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,70,,none,,Anxiety,Elevated Plus Maze (EPM),,Rearing frequency,Count,Count,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_m_,PS_m_,KON_PS_m_,Independent,Yes,Negative,,15.8,4.110960958,10,1.3,,15.2,3.959797975,8,1.4,,Mean±SEM,,,,,,,,yes,,,
abramova_2023_biopsy,ex025,con021,out091,es190,No,,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,70,,none,,Anxiety,Elevated Plus Maze (EPM),,Total freezing time,Time,s,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_f_,PS_f_,KON_PS_f_,Independent,No,Positive,,,,9,,,,,10,,,estimated from Median(Q1;Q3),,0,0,0,1.1,0,2.3,yes,"adjust comments text, add Median(Q1, Q2) values",,
abramova_2023_biopsy,ex026,con022,out091,es191,No,,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,70,,none,,Anxiety,Elevated Plus Maze (EPM),,Total freezing time,Time,s,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_m_,PS_m_,KON_PS_m_,Independent,No,Positive,,,,10,,,,,8,,,estimated from Median(Q1;Q3),,3.8,0,11.6,7.3,2.9,21.3,yes,"adjust comments text, add Median(Q1, Q2) values",,
